"x1" "x2" "y"
1.26295428488079 1.2707728767268 1.48019091797484
-0.326233360705649 -0.334001126923295 -1.54867798537188
1.3297992629225 1.32363936384542 3.92898568945204
1.2724293214294 1.27289512445745 3.13869959145631
0.414641434456408 0.403337576680401 1.60491718779632
-1.53995004190371 -1.53418285408474 -1.52252970746245
-0.928567034713538 -0.941374529031421 -2.22253586631097
-0.29472044679056 -0.278465973755911 0.227115555167005
-0.00576717274753696 -0.010774138707564 -0.0721691236156264
2.40465338885795 2.42143636093611 4.30792845992081
0.76359346114046 0.759468262265636 2.45324964761394
-0.799009248989368 -0.808732117344424 -1.56108080713657
-1.14765700923635 -1.14740318056047 -3.36151419198572
-0.289461573688223 -0.289186820320771 -0.817379500655509
-0.299215117897316 -0.316016945121275 0.896793208048594
-0.411510832795067 -0.400973324164781 0.349136881399338
0.252223448156132 0.24102745711041 -0.953260313810118
-0.891921127284569 -0.88856495518488 -1.68878602758049
0.435683299355719 0.44063125702685 1.71903156230746
-1.23753842192996 -1.23615789484284 -4.0994413736205
-0.224267885278309 -0.225455805536098 0.960027586277345
0.377395645981701 0.379372488605159 0.213030929862289
0.133336360814841 0.122649433702294 0.545337445736038
0.804189509744908 0.79615737757126 1.41440627481952
-0.0571067743838088 -0.0682444257470041 1.46194463245112
0.503607972233726 0.519408889070764 -0.468331690793071
1.08576936214569 1.10074754975607 2.02693051698083
-0.69095383969683 -0.688327385110203 -2.45691787021183
-1.28459935387219 -1.2969283658679 -2.16265597579945
0.046726172188352 0.0466889368504302 2.32271454601762
-0.235706556439501 -0.220589833611392 -1.98591012112933
-0.542888255010254 -0.54764523785455 -1.14748393203255
-0.433310317456782 -0.425331153081471 -1.01389142495253
-0.649471646796233 -0.659211672407358 0.24264977523449
0.726750747385451 0.733644474363106 0.471645825967031
1.1519117540872 1.14235336305443 2.8004016808361
0.992160365445798 0.979843294861657 3.68126861161468
-0.429513109491881 -0.439082028305137 -1.11976252755189
1.23830410085338 1.22960627211652 1.7706796160391
-0.279346281854269 -0.288453088679202 -0.719871069880885
1.75790308981071 1.76531585286331 4.01712800734514
0.560746090888056 0.561431206220828 0.107952511281321
-0.452783972553158 -0.456021480099037 0.709184290361814
-0.832043296117832 -0.842908326587769 -1.65844460738317
-1.16657054708471 -1.17672983655326 -5.23804015451499
-1.0655905803883 -1.0732684822356 -3.23834597974534
-1.563782051071 -1.57497925168227 -1.57999716952374
1.15653699715018 1.15205525478415 1.33624364395364
0.83204712857239 0.836764492316922 1.56259080951305
-0.227328691424755 -0.239133598253598 -0.412007133052813
0.266137361672105 0.280839931642935 -1.06444329095299
-0.376702718583628 -0.389816924499877 -0.262438064570197
2.44136462889459 2.44039937966696 5.30433262317393
-0.795339117255372 -0.771641918175858 0.283225664084558
-0.0548774737115786 -0.0459712089472044 0.924759376521178
0.250141322854153 0.247619491240243 0.582092956062319
0.618243293566247 0.609585656017804 1.15396282511533
-0.172623502645857 -0.166797642646993 0.260826425570386
-2.22390027400994 -2.22402556747989 -5.33522069333697
-1.26361438497058 -1.26736293259172 -2.4218073797474
0.358728895971352 0.361907753322277 1.07033226526118
-0.0110454784656636 -0.0159335348140298 0.528302401523725
-0.940649162618608 -0.914062582348624 -3.01562929375406
-0.115825322156954 -0.0990225401100589 1.23070089443252
-0.814968708869917 -0.807172868779159 -0.927820707072261
0.242263480859686 0.249395886060814 2.99163811020274
-1.4250983947325 -1.43052721410362 -4.74022393308902
0.36594112304922 0.374798906788229 0.142069455907268
0.248412648872596 0.244926702027489 -1.21767699910063
0.0652881816716207 0.0552076358899253 -0.290421534473455
0.0191563916602738 0.0379882170840998 0.348454159825235
0.257338377155533 0.248048666363522 2.21724734032556
-0.649010077708898 -0.651952042244967 -1.74140495978172
-0.119168762418038 -0.125318265126002 -1.43693460815416
0.66413569989411 0.6546649419767 1.02089048556272
1.10096910219409 1.10695885369219 2.82299240712636
0.14377148075807 0.128535331934294 0.469445152920414
-0.117753598165951 -0.119815488187124 1.08289373486057
-0.912068366948338 -0.917811321091352 -2.12304604732734
-1.43758624082998 -1.45148790119633 -4.52339422381879
-0.797089525071965 -0.797793698897036 -0.642680580518426
1.25408310644997 1.24977431115393 1.39504325979853
0.77214218580453 0.766219932074914 2.16125084729814
-0.21951562675344 -0.209704465154373 0.0744624629785409
-0.424810283377287 -0.419486189810582 -0.480161463023549
-0.418980099421959 -0.419884660664369 0.885933931762013
0.996986860909106 0.998551765826067 1.787829155179
-0.275778029088027 -0.283151145996427 -1.86575119807606
1.2560188173061 1.25400540524738 2.57551173088807
0.646674390495345 0.657696156446082 1.06137132982407
1.29931230256343 1.29914482000191 3.23368493271831
-0.873262111744435 -0.871644225408863 -0.111879938005144
0.00837095999603331 0.0286185738968107 -1.79158565936284
-0.880871723252545 -0.887908665791532 -1.9756293980014
0.59625901661066 0.605866940450165 1.26288417450647
0.119717641289537 0.137622491824915 0.789142952165324
-0.282173877322451 -0.292815528955786 -1.26117130065924
1.45598840106634 1.45616476653059 3.3025427445029
0.229019590694692 0.225120504401633 0.839450440488866
0.996543928544126 0.991635601020461 1.98071508730451
